0.00010216641246028252,0.04644032360476526,0.06149281817246286
0.0005041120335697376,0.045912027330688505,0.06114628124781009
0.0009167492488100434,0.04540062911060498,0.060743079093466476
0.0013403188257154611,0.04490868890032059,0.060320551300585105
0.0017750705008820213,0.044437073200691964,0.059887911934737456
0.0022212633948152307,0.043985543455481564,0.05944839665990222
0.0026791664532201855,0.043553171831387995,0.059003560851351014
0.0031490589168149314,0.04313863183312883,0.05855428048699762
0.0036312308219352348,0.0427403985394033,0.05810109834097039
0.004125983534404977,0.042356883918583485,0.05764437250145853
0.004633630319372922,0.041986525818446606,0.05718434960602081
0.005154496950066681,0.04162784417548851,0.05672120469790171
0.005688922358689951,0.04127947427957683,0.05625506458387639
0.00623725933299355,0.04094018420723123,0.055786022340257785
0.006799875262386488,0.040608881542149734,0.055314146754308145
0.007377152937825536,0.04028461304318591,0.05483948871383362
0.00796949141013278,0.039966559856419524,0.05436208567771692
0.008577306911847847,0.039654030094853694,0.05388196489590554
0.009201033848226944,0.03934645004955804,0.053399145789552835
0.009841125863564384,0.03904335489289234,0.0529136417524559
0.010498056989637627,0.038744379445844475,0.05242546154488121
0.011172322883774241,0.03844924937658259,0.051934610394853496
0.011864442164816628,0.038157773053290565,0.051441090886143355
0.012574957856128156,0.03786983417448493,0.05094490368867202
0.013304438945755297,0.03758538523200346,0.05044604817127589
0.014053482074946893,0.037304441816705954,0.04994452292598048
0.014822713367450256,0.037027077748045346,0.049440326225420814
0.015612790413372019,0.0367534209912559,0.04893345642972961
0.016424404422930777,0.0364836503164758,0.048423912355410395
0.017258282567161064,0.03621799265015703,0.04791169361595248
0.018115190524584105,0.035956721068798575,0.04739680094192634
0.018995935255069818,0.035700153387082316,0.04687923648681741
0.019901368024615437,0.035448651295965264,0.04635900412375713
0.020832387707601693,0.03520262001055199,0.04583610973751237
0.02178994439630856,0.034962508392178474,0.04531056151550238
0.022775043351137857,0.03472880951377762,0.04478237024120486
0.023788749329169117,0.0345020616420542,0.044251549593025026
0.024832191333449768,0.034282849614128676,0.043718116451539744
0.025906567830885307,0.03407180659001444,0.04318209121794183
0.027013152492864116,0.03386961616550563,0.042643498146524794
0.02815330051995843,0.03367701483271374,0.042102365694117135
0.02932845562034418,0.03349479477756084,0.04155872688953775
0.030540157721170674,0.03332380700496888,0.04101261972635874
0.031790051503205914,0.0331649647832367,0.040464087582567254
0.03307989586195889,0.03301924739911759,0.03991317967109814
0.0344115744134557,0.03288770421435229,0.03935995152567718
